sku,mlir,succuss,time
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_35f983398d59bf9d489c73c22596a949d54b41bc_1024xbfloat16_5x1024xbfloat16_1024x1024xbfloat16_benchmark.mlir,True,3.210895421557749
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_4310a3879ff8292b0d0b67f969250a155a04272e_576xbfloat16_7680x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,1.505252626057093
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_44fa83388f4968b3ed7fb45298a6519c82c8bfbf_576xbfloat16_1280x2304xbfloat16_576x2304xbfloat16_benchmark.mlir,True,1.161565779102966
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_4914ac71e076cc6c1c2549b3adc901cd5564dfab_384xbfloat16_5x384xbfloat16_384x384xbfloat16_benchmark.mlir,True,7.088788403244689
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_63377ae0c2ff8f556297bf5316223937a5f18bfc_4096xbfloat16_150000x16384xbfloat16_4096x16384xbfloat16_benchmark.mlir,True,0.8447489988058805
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_64c9b2d98fe9fc70e0630a238e685b18a44da8a6_576xbfloat16_24576x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,1.2758062741563967
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_650376670eca97b03ec2126fdbb308b68b6d63ba_2268xbfloat16_150000x4096xbfloat16_2268x4096xbfloat16_benchmark.mlir,True,1.0776439770900954
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_6f4e0ef8c9f4e1409baf5934af9c1ec1bc8f3920_128xbfloat16_32768x512xbfloat16_128x512xbfloat16_benchmark.mlir,True,16.60105055680809
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_741c45e06fa4305c347b2b483f42b9b6b7963aa4_128xbfloat16_3670016x128xbfloat16_128x128xbfloat16_benchmark.mlir,True,21.66335625139376
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_80664950801b4a78801e56bf6c98c0cff266881e_2048xbfloat16_1285x2048xbfloat16_2048x2048xbfloat16_benchmark.mlir,True,1.020670251439636
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_86e98178fb92d76ed87f731e22d3d4db9e7681ee_3840xbfloat16_1280x3840xbfloat16_3840x3840xbfloat16_benchmark.mlir,True,154.58435976115678
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_8bf9de24ecc4e18bbac00f9db6d1fb92a3b85f1c_3840xbfloat16_2304x3840xbfloat16_3840x3840xbfloat16_benchmark.mlir,True,194.37604638456057
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_8eb21a7f895506f3ecba908e05d9c74cbeca735c_512xbfloat16_7680x512xbfloat16_512x512xbfloat16_benchmark.mlir,True,65.1009351370701
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_9542f6153fb34fbdf8c063a5cd6f07177210c3d8_4096xbfloat16_150000x1024xbfloat16_4096x1024xbfloat16_benchmark.mlir,True,0.9039235298056156
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_960dabb110077c65f6fcb64cf7a14475d882ce22_4096xbfloat16_150000x4096xbfloat16_4096x4096xbfloat16_benchmark.mlir,True,0.8604070531514784
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_9d39ac4475c7ad105466cf8ad3b9aa67ee64f9bb_576xbfloat16_24576x2048xbfloat16_576x2048xbfloat16_benchmark.mlir,True,1.1362373990627626
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_a14492a1a96061a0bc10af622649f2bfa9d89db7_20xbfloat16_21760x3840xbfloat16_20x3840xbfloat16_benchmark.mlir,True,16.376729099623237
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_a18546d281e2a398f284202fcc5c7e6ad3a801f3_1024xbfloat16_16x1024xbfloat16_1024x1024xbfloat16_benchmark.mlir,True,3.2897686505224555
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_b0ff381f59f3172bc6d3c92b3cfc69c4a22da253_576xbfloat16_7680x3840xbfloat16_576x3840xbfloat16_benchmark.mlir,True,1.528456482399876
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_b27d9c0e423a8ca54741b35128a4f51fc8e8b9ef_512xbfloat16_18928x128xbfloat16_512x128xbfloat16_benchmark.mlir,True,0.8117789439546566
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_b2dab24aca4d3694d933173c89b1d666c667eff8_16384xbfloat16_150000x4096xbfloat16_16384x4096xbfloat16_benchmark.mlir,True,0.8280244177828232
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_bd1b24beac540bdfac66ebdd2a23d60cd9da9854_512xbfloat16_24576x512xbfloat16_512x512xbfloat16_benchmark.mlir,True,47.5296175009571
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_ce0548a45550d59dfd291d4bc2e6fb0db0946f60_576xbfloat16_1280x3840xbfloat16_576x3840xbfloat16_benchmark.mlir,True,1.226853498769924
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_d62c32e8006b92eea0ce799caaa1301713177ec8_4096xbfloat16_150000x2048xbfloat16_4096x2048xbfloat16_benchmark.mlir,True,0.8514875450016309
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_da72b0b7f66978de8cb5b5125aed54bff827ad2c_4096xbfloat16_150000x105xbfloat16_4096x105xbfloat16_benchmark.mlir,True,0.8066377380707611
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_e03cb945dc6d015f47360c19ac08e007f407ecea_512xbfloat16_32768x128xbfloat16_512x128xbfloat16_benchmark.mlir,True,24.640562582559262
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_e3c3813d9aed808a2629431fe19bac16e5a4a1a7_576xbfloat16_1280x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,1.088834844607239
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_ebd6e4b400990d00a7fa82de4bf64507bdd41f36_1024xbfloat16_16x512xbfloat16_1024x512xbfloat16_benchmark.mlir,True,3.3527443126775323
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_ed12239c1dbbc9e05a2a75db3a156b3e5043e82d_128xbfloat16_18928x128xbfloat16_128x128xbfloat16_benchmark.mlir,True,0.874773135362193
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_ede9f8589a53a41872573c10e540dc32f0505f23_4xbfloat16_5x384xbfloat16_4x384xbfloat16_benchmark.mlir,True,1.1768785281727712
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_eecef766b5861c896c12f793c51a78f1a68fc904_1024xbfloat16_5x512xbfloat16_1024x512xbfloat16_benchmark.mlir,True,3.359772793933128
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_f0625543a6ef05000c9accff519357ceaf6dca0f_8192xbfloat16_150000x2048xbfloat16_8192x2048xbfloat16_benchmark.mlir,True,0.8666645712219179
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_f1a2658e00aec6ee8c6e680ab2a12ecbb334581e_128xbfloat16_18928x512xbfloat16_128x512xbfloat16_benchmark.mlir,True,0.7925026763385783
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_f2cf8baddfd5b170c47747d720514b56d9c27b7e_3840xbfloat16_256x3840xbfloat16_3840x3840xbfloat16_benchmark.mlir,True,102.1503689512921
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_f62a897d431b42072daeb103b2b16ee04d458655_1134xbfloat16_150000x2048xbfloat16_1134x2048xbfloat16_benchmark.mlir,True,1.0312516272533685
gfx942,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_f9a2c2d10ef18c0247f40de8034b5d032491cb36_128xbfloat16_32768x128xbfloat16_128x128xbfloat16_benchmark.mlir,True,16.221323339392743
gfx942,fused_op_mm_00e858db2f473a91e5148445b71498d469feab55_7680x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,1.5879197778956344
gfx942,fused_op_mm_012c28e6a82119aecf801de6bb2388fe92be1a72_150000x1134xbfloat16_1134x2048xbfloat16_benchmark.mlir,True,0.7970369890332222
gfx942,fused_op_mm_037e17c7c6421d0affce70af3955521ede7322a6_24576x2048xbfloat16_512x2048xbfloat16_benchmark.mlir,True,47.662156916037205
gfx942,fused_op_mm_04d573574a7ca9714738a3a71d149bb78eaf40b8_165x576xbfloat16_1728x576xbfloat16_benchmark.mlir,True,1.0200238863471895
gfx942,fused_op_mm_0544922ac51a6e4906b5d97adfaafbc63b435d07_1280x1728xbfloat16_1280x576xbfloat16_benchmark.mlir,True,60.540017178825416
gfx942,fused_op_mm_07097b90cd90f5d1d011973df14c968c195fc64e_1285x2048xbfloat16_1285x8192xbfloat16_benchmark.mlir,True,16.57470920702132
gfx942,fused_op_mm_072405fcb8bac52843c74b74087c0e89629bf3df_32768x128xbfloat16_128x512xbfloat16_benchmark.mlir,True,25.07090700416205
gfx942,fused_op_mm_072fd4b7f46b95e4552f8faeaaf957cf63ee0f36_24576x304xbfloat16_304x512xbfloat16_benchmark.mlir,True,20.588769446779043
gfx942,fused_op_mm_08aadd4269f6e706ba7a8a61d5b6606bbdf0277e_24576x2048xbfloat16_2048x1536xbfloat16_benchmark.mlir,True,84.97647964664114
gfx942,fused_op_mm_09863f822b03c0ab92acefae24ec1ad3eeb4046f_10x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,0.7809268488393476
gfx942,fused_op_mm_0a6f15bbf23ccd3bc0c541d558ad11fde9171919_1285x2048xbfloat16_2048x3840xbfloat16_benchmark.mlir,True,1.222632188272352
gfx942,fused_op_mm_0b4492b63d99c96a5ec207ec465d266db4cc00d2_1280x576xbfloat16_576x576xbfloat16_benchmark.mlir,True,1.18822717096967
gfx942,fused_op_mm_0b8e56616d2038a78bdeb549a9b482731fe88535_7680x512xbfloat16_304x512xbfloat16_benchmark.mlir,True,1.461035579846551
gfx942,fused_op_mm_0bd99756c6a3f296f5dccd50671b4146834e1a35_1280x576xbfloat16_1280x2304xbfloat16_benchmark.mlir,True,83.88280211010327
gfx942,fused_op_mm_0c102c36117103e2a7b9ad853325b6116cc3c0ba_4096x8192xbfloat16_2048x8192xbfloat16_benchmark.mlir,True,26.760365954212222
gfx942,fused_op_mm_0f5e54fe4c781453094d1d03ded6fdd1f82d63fc_165x576xbfloat16_165x2304xbfloat16_benchmark.mlir,True,30.67559785459501
